Mon May  3 08:19:22 2021	1020.7	-0.5	Change	7.4	4.7	83	0.0	F1	SSW	Mon May  3 08:19:22 2021	
Mon May  3 08:20:22 2021	1020.8	-0.3	Change	7.5	4.8	83	0.0	F1	SSW	Mon May  3 08:20:22 2021	
Mon May  3 08:21:22 2021	1020.6	-0.4	Change	7.5	4.8	83	0.0	F1	SSW	Mon May  3 08:21:22 2021	
Mon May  3 08:22:22 2021	1020.7	-0.4	Change	7.6	4.9	83	0.0	F2	SSW	Mon May  3 08:22:22 2021	
Mon May  3 08:23:22 2021	1020.8	-0.4	Change	7.6	4.9	83	0.0	F2	SSW	Mon May  3 08:23:22 2021	
Mon May  3 08:24:22 2021	1020.8	-0.4	Change	7.7	5.0	83	0.0	F1	SSW	Mon May  3 08:24:22 2021	
Mon May  3 08:25:22 2021	1020.8	-0.3	Change	7.8	5.1	83	0.0	F1	SSW	Mon May  3 08:25:22 2021	
Mon May  3 08:26:22 2021	1020.6	-0.5	Change	7.7	5.0	83	0.0	F1	SSW	Mon May  3 08:26:22 2021	
Mon May  3 08:27:22 2021	1020.8	-0.3	Change	7.8	5.1	83	0.0	F1	SSW	Mon May  3 08:27:22 2021	
Mon May  3 08:28:22 2021	1020.5	-0.3	Change	7.9	5.0	82	0.0	F1	S	Mon May  3 08:28:22 2021	
Mon May  3 08:29:22 2021	1020.6	-0.4	Change	7.8	4.9	82	0.0	F1	S	Mon May  3 08:29:22 2021	
Mon May  3 08:30:22 2021	1020.6	-0.4	Change	7.9	5.0	82	0.0	F1	S	Mon May  3 08:30:22 2021	
Mon May  3 08:31:22 2021	1020.5	-0.4	Change	8.0	5.1	82	0.0	F1	S	Mon May  3 08:31:22 2021	
Mon May  3 08:32:22 2021	1020.9	-0.4	Change	7.9	5.0	82	0.0	F1	S	Mon May  3 08:32:22 2021	
Mon May  3 08:33:22 2021	1020.7	-0.3	Change	7.9	5.0	82	0.0	F1	S	Mon May  3 08:33:22 2021	
Mon May  3 08:34:22 2021	1020.7	-0.3	Change	7.9	5.0	82	0.0	F1	S	Mon May  3 08:34:22 2021	
Mon May  3 08:35:22 2021	1020.6	-0.4	Change	8.0	5.1	82	0.0	F1	S	Mon May  3 08:35:22 2021	
Mon May  3 08:36:22 2021	1020.7	-0.3	Change	8.1	5.2	82	0.0	F1	S	Mon May  3 08:36:22 2021	
Mon May  3 08:37:22 2021	1020.7	-0.4	Change	8.1	5.2	82	0.0	F1	S	Mon May  3 08:37:22 2021	
Mon May  3 08:38:22 2021	1020.7	-0.3	Change	8.1	5.2	82	0.0	F1	S	Mon May  3 08:38:22 2021	
Mon May  3 08:39:22 2021	1020.7	-0.3	Change	8.2	5.3	82	0.0	F1	S	Mon May  3 08:39:22 2021	
Mon May  3 08:40:22 2021	1020.7	-0.3	Change	8.2	5.3	82	0.0	F1	S	Mon May  3 08:40:22 2021	
Mon May  3 08:41:22 2021	1020.5	-0.3	Change	8.2	5.3	82	0.0	F1	S	Mon May  3 08:41:22 2021	
Mon May  3 08:42:22 2021	1020.5	-0.4	Change	8.3	5.4	82	0.0	F1	SSE	Mon May  3 08:42:22 2021	
Mon May  3 08:43:22 2021	1020.7	-0.3	Change	8.4	5.5	82	0.0	F1	SSE	Mon May  3 08:43:22 2021	
Mon May  3 08:44:22 2021	1020.5	-0.4	Change	8.4	5.3	81	0.0	F1	SSE	Mon May  3 08:44:22 2021	
Mon May  3 08:45:22 2021	1020.6	-0.4	Change	8.3	5.2	81	0.0	F1	S	Mon May  3 08:45:22 2021	
Mon May  3 08:46:22 2021	1020.4	-0.5	Change	8.4	5.5	82	0.0	F1	S	Mon May  3 08:46:22 2021	
Mon May  3 08:47:22 2021	1020.5	-0.3	Change	8.6	5.7	82	0.0	F1	S	Mon May  3 08:47:22 2021	
Mon May  3 08:48:22 2021	1020.6	-0.3	Change	8.6	5.7	82	0.0	F1	S	Mon May  3 08:48:22 2021	
Mon May  3 08:49:22 2021	1020.4	-0.4	Change	8.6	5.5	81	0.0	F1	S	Mon May  3 08:49:22 2021	
Mon May  3 08:50:22 2021	1020.5	-0.5	Change	8.6	5.5	81	0.0	F2	S	Mon May  3 08:50:22 2021	
Mon May  3 08:51:22 2021	1020.4	-0.5	Change	8.7	5.8	82	0.0	F1	S	Mon May  3 08:51:22 2021	
Mon May  3 08:52:22 2021	1020.7	-0.4	Change	8.7	5.8	82	0.0	F2	SSW	Mon May  3 08:52:22 2021	
Mon May  3 08:53:22 2021	1020.3	-0.3	Change	8.8	5.9	82	0.0	F2	SSW	Mon May  3 08:53:22 2021	
Mon May  3 08:54:22 2021	1020.4	-0.4	Change	9.0	5.9	81	0.0	F2	SSW	Mon May  3 08:54:22 2021	
Mon May  3 08:55:22 2021	1020.3	-0.4	Change	9.1	6.0	81	0.0	F2	SSW	Mon May  3 08:55:22 2021	
Mon May  3 08:56:22 2021	1020.4	-0.4	Change	9.0	5.9	81	0.0	F2	SSW	Mon May  3 08:56:22 2021	
Mon May  3 08:57:22 2021	1020.1	-0.4	Change	9.0	5.9	81	0.0	F2	SSW	Mon May  3 08:57:22 2021	
Mon May  3 08:58:22 2021	1020.4	-0.4	Change	9.1	6.0	81	0.0	F2	S	Mon May  3 08:58:22 2021	
Mon May  3 08:59:22 2021	1020.2	-0.5	Change	9.1	5.8	80	0.0	F2	SSW	Mon May  3 08:59:22 2021	
Mon May  3 09:00:22 2021	1020.4	-0.5	Change	9.0	5.9	81	0.0	F2	SSW	Mon May  3 09:00:22 2021	
Mon May  3 09:01:22 2021	1020.2	-0.5	Change	9.0	5.9	81	0.0	F2	SSW	Mon May  3 09:01:22 2021	
Mon May  3 09:02:22 2021	1020.2	-0.5	Change	9.0	5.9	81	0.0	F2	S	Mon May  3 09:02:22 2021	
Mon May  3 09:03:22 2021	1020.1	-0.6	Change	9.0	5.9	81	0.0	F2	S	Mon May  3 09:03:22 2021	
Mon May  3 09:04:22 2021	1020.0	-0.4	Change	9.1	6.0	81	0.0	F2	S	Mon May  3 09:04:22 2021	
Mon May  3 09:05:22 2021	1020.2	-0.5	Change	9.0	5.9	81	0.0	F2	S	Mon May  3 09:05:22 2021	
Mon May  3 09:06:22 2021	1020.3	-0.5	Change	9.0	5.9	81	0.0	F2	S	Mon May  3 09:06:22 2021	
Mon May  3 09:07:22 2021	1020.0	-0.6	Change	8.9	5.8	81	0.0	F2	SSW	Mon May  3 09:07:22 2021	
Mon May  3 09:08:22 2021	1020.0	-0.5	Change	8.9	5.8	81	0.0	F2	SSW	Mon May  3 09:08:22 2021	
Mon May  3 09:09:22 2021	1019.9	-0.5	Change	8.8	5.7	81	0.0	F2	S	Mon May  3 09:09:22 2021	
Mon May  3 09:10:22 2021	1020.0	-0.6	Change	8.9	5.8	81	0.0	F2	S	Mon May  3 09:10:22 2021	
Mon May  3 09:11:22 2021	1020.0	-0.5	Change	9.0	5.9	81	0.0	F2	S	Mon May  3 09:11:22 2021	
Mon May  3 09:12:22 2021	1020.3	-0.5	Change	8.9	5.8	81	0.0	F2	S	Mon May  3 09:12:22 2021	
Mon May  3 09:13:22 2021	1020.0	-0.4	Change	8.9	5.8	81	0.0	F2	S	Mon May  3 09:13:22 2021	
Mon May  3 09:14:22 2021	1020.1	-0.5	Change	8.9	5.6	80	0.0	F2	S	Mon May  3 09:14:22 2021	
Mon May  3 09:15:22 2021	1019.9	-0.6	Change	8.8	5.7	81	0.0	F2	S	Mon May  3 09:15:22 2021	
Mon May  3 09:16:22 2021	1019.9	-0.5	Change	8.9	5.8	81	0.0	F2	S	Mon May  3 09:16:22 2021	
Mon May  3 09:17:22 2021	1019.8	-0.6	Change	9.0	5.9	81	0.0	F2	S	Mon May  3 09:17:22 2021	
Mon May  3 09:18:22 2021	1020.1	-0.5	Change	9.0	5.9	81	0.0	F2	S	Mon May  3 09:18:22 2021	
Mon May  3 09:19:22 2021	1019.7	-0.7	Change	9.1	6.0	81	0.0	F2	S	Mon May  3 09:19:22 2021	
Mon May  3 09:20:22 2021	1019.7	-0.6	Change	9.2	5.9	80	0.0	F2	S	Mon May  3 09:20:22 2021	
Mon May  3 09:21:22 2021	1019.8	-0.7	Change	9.3	6.0	80	0.0	F2	S	Mon May  3 09:21:22 2021	
Mon May  3 09:22:22 2021	1019.8	-0.6	Change	9.2	5.7	79	0.0	F2	SSE	Mon May  3 09:22:22 2021	
Mon May  3 09:23:22 2021	1019.7	-0.6	Change	9.1	5.8	80	0.0	F2	S	Mon May  3 09:23:22 2021	
Mon May  3 09:24:22 2021	1019.7	-0.6	Change	9.2	5.9	80	0.0	F2	S	Mon May  3 09:24:22 2021	
Mon May  3 09:25:22 2021	1019.6	-0.6	Change	9.1	5.6	79	0.0	F2	S	Mon May  3 09:25:22 2021	
Mon May  3 09:26:22 2021	1019.7	-0.6	Change	9.2	5.9	80	0.0	F2	S	Mon May  3 09:26:22 2021	
Mon May  3 09:27:22 2021	1019.7	-0.6	Change	9.2	5.9	80	0.0	F2	S	Mon May  3 09:27:22 2021	
Mon May  3 09:28:22 2021	1019.8	-0.7	Change	9.3	6.0	80	0.0	F2	S	Mon May  3 09:28:22 2021	
Mon May  3 09:29:22 2021	1019.6	-0.6	Change	9.3	6.0	80	0.0	F2	S	Mon May  3 09:29:22 2021	
Mon May  3 09:30:22 2021	1019.4	-0.7	Change	9.4	6.1	80	0.0	F2	S	Mon May  3 09:30:22 2021	
Mon May  3 09:31:22 2021	1019.5	-0.7	Change	9.3	5.8	79	0.0	F2	S	Mon May  3 09:31:22 2021	
Mon May  3 09:32:22 2021	1019.5	-0.6	Change	9.2	5.7	79	0.0	F2	SSW	Mon May  3 09:32:22 2021	
Mon May  3 09:33:22 2021	1019.3	-0.7	Change	9.3	5.8	79	0.0	F2	SSW	Mon May  3 09:33:22 2021	
Mon May  3 09:34:22 2021	1019.5	-0.8	Change	9.3	5.8	79	0.0	F2	S	Mon May  3 09:34:22 2021	
Mon May  3 09:35:22 2021	1019.5	-0.7	Change	9.3	5.8	79	0.0	F2	S	Mon May  3 09:35:22 2021	
Mon May  3 09:36:22 2021	1019.6	-0.7	Change	9.5	6.0	79	0.0	F2	SSW	Mon May  3 09:36:22 2021	
Mon May  3 09:37:22 2021	1019.3	-0.7	Change	9.6	5.8	77	0.0	F2	SSW	Mon May  3 09:37:22 2021	
Mon May  3 09:38:22 2021	1019.6	-0.7	Change	9.5	5.7	77	0.0	F2	SSW	Mon May  3 09:38:22 2021	
Mon May  3 09:39:22 2021	1019.4	-0.7	Change	9.6	5.8	77	0.0	F2	SSW	Mon May  3 09:39:22 2021	
Mon May  3 09:40:22 2021	1019.5	-0.7	Change	9.6	5.6	76	0.0	F2	SSW	Mon May  3 09:40:22 2021	
Mon May  3 09:41:22 2021	1019.5	-0.7	Change	9.6	5.6	76	0.0	F2	SSW	Mon May  3 09:41:22 2021	
Mon May  3 09:42:22 2021	1019.3	-0.7	Change	9.7	5.7	76	0.0	F2	S	Mon May  3 09:42:22 2021	
Mon May  3 09:43:22 2021	1019.2	-0.7	Change	9.8	5.8	76	0.0	F2	S	Mon May  3 09:43:22 2021	
Mon May  3 09:44:22 2021	1019.5	-0.6	Change	9.7	5.3	74	0.0	F2	S	Mon May  3 09:44:22 2021	
Mon May  3 09:45:22 2021	1019.4	-0.6	Change	9.7	5.5	75	0.0	F2	S	Mon May  3 09:45:22 2021	
Mon May  3 09:46:22 2021	1019.2	-0.7	Change	9.6	5.4	75	0.0	F2	S	Mon May  3 09:46:22 2021	
Mon May  3 09:47:22 2021	1019.3	-0.7	Change	9.6	5.2	74	0.0	F2	S	Mon May  3 09:47:22 2021	
Mon May  3 09:48:22 2021	1019.1	-0.7	Change	9.7	5.5	75	0.0	F2	S	Mon May  3 09:48:22 2021	
Mon May  3 09:49:22 2021	1019.4	-0.7	Change	9.7	5.5	75	0.0	F2	S	Mon May  3 09:49:22 2021	
Mon May  3 09:50:22 2021	1019.5	-0.6	Change	9.7	5.3	74	0.0	F2	SSE	Mon May  3 09:50:22 2021	
Mon May  3 09:51:22 2021	1019.4	-0.6	Change	9.7	5.3	74	0.0	F2	SSE	Mon May  3 09:51:22 2021	
Mon May  3 09:52:22 2021	1019.3	-0.6	Change	9.7	5.1	73	0.0	F2	S	Mon May  3 09:52:22 2021	
Mon May  3 09:53:22 2021	1019.4	-0.6	Change	9.8	5.2	73	0.0	F2	S	Mon May  3 09:53:22 2021	
Mon May  3 09:54:22 2021	1019.3	-0.6	Change	9.8	5.2	73	0.0	F2	S	Mon May  3 09:54:22 2021	
Mon May  3 09:55:22 2021	1019.3	-0.7	Change	9.7	5.1	73	0.0	F2	S	Mon May  3 09:55:22 2021	
Mon May  3 09:56:22 2021	1019.3	-0.7	Change	9.7	5.1	73	0.0	F2	S	Mon May  3 09:56:22 2021	
Mon May  3 09:57:22 2021	1019.3	-0.7	Change	9.7	5.1	73	0.0	F2	SSE	Mon May  3 09:57:22 2021	
Mon May  3 09:58:22 2021	1019.3	-0.6	Change	9.8	5.2	73	0.0	F2	SSE	Mon May  3 09:58:22 2021	
Mon May  3 09:59:22 2021	1019.1	-0.7	Change	9.8	5.2	73	0.0	F2	SSE	Mon May  3 09:59:22 2021	
Mon May  3 10:00:22 2021	1019.2	-0.7	Change	9.9	5.3	73	0.0	F2	S	Mon May  3 10:00:22 2021	
Mon May  3 10:01:22 2021	1019.2	-0.7	Change	9.9	5.3	73	0.0	F2	SSE	Mon May  3 10:01:22 2021	
Mon May  3 10:02:22 2021	1019.1	-0.7	Change	9.9	5.3	73	0.0	F2	SSE	Mon May  3 10:02:22 2021	
Mon May  3 10:03:22 2021	1019.1	-0.7	Change	9.9	5.3	73	0.0	F2	SSE	Mon May  3 10:03:22 2021	
Mon May  3 10:04:22 2021	1019.2	-0.7	Change	9.8	5.0	72	0.0	F2	SSE	Mon May  3 10:04:22 2021	
Mon May  3 10:05:22 2021	1019.1	-0.6	Change	9.9	5.1	72	0.0	F2	SSE	Mon May  3 10:05:22 2021	
Mon May  3 10:06:22 2021	1018.8	-0.8	Change	9.8	5.0	72	0.0	F2	SSE	Mon May  3 10:06:22 2021	
Mon May  3 10:07:22 2021	1019.2	-0.7	Change	10.0	5.4	73	0.0	F2	SSE	Mon May  3 10:07:22 2021	
Mon May  3 10:08:22 2021	1019.2	-0.6	Change	10.0	5.2	72	0.0	F2	S	Mon May  3 10:08:22 2021	
Mon May  3 10:09:22 2021	1019.2	-0.6	Change	10.1	5.5	73	0.0	F2	S	Mon May  3 10:09:22 2021	
Mon May  3 10:10:22 2021	1018.8	-0.8	Change	10.2	5.4	72	0.0	F2	SSE	Mon May  3 10:10:22 2021	
Mon May  3 10:11:22 2021	1019.0	-0.8	Change	10.1	5.3	72	0.0	F2	SSE	Mon May  3 10:11:22 2021	
Mon May  3 10:12:22 2021	1019.0	-0.7	Change	10.2	5.4	72	0.0	F2	SSE	Mon May  3 10:12:22 2021	
Mon May  3 10:13:22 2021	1018.9	-0.8	Change	10.1	5.3	72	0.0	F2	SSE	Mon May  3 10:13:22 2021	
Mon May  3 10:14:22 2021	1019.1	-0.7	Change	10.2	5.2	71	0.0	F2	SSE	Mon May  3 10:14:22 2021	
Mon May  3 10:15:22 2021	1019.0	-0.7	Change	10.2	5.2	71	0.0	F2	SSE	Mon May  3 10:15:22 2021	
Mon May  3 10:16:22 2021	1018.9	-0.6	Change	10.2	5.2	71	0.0	F2	SSE	Mon May  3 10:16:22 2021	
Mon May  3 10:17:22 2021	1018.9	-0.8	Change	10.3	5.3	71	0.0	F2	SSE	Mon May  3 10:17:22 2021	
Mon May  3 10:18:22 2021	1018.8	-0.8	Change	10.2	5.4	72	0.0	F2	S	Mon May  3 10:18:22 2021	
Mon May  3 10:19:22 2021	1018.7	-0.8	Change	10.3	5.5	72	0.0	F2	S	Mon May  3 10:19:22 2021	
Mon May  3 10:20:22 2021	1018.8	-0.7	Change	10.2	5.0	70	0.0	F2	S	Mon May  3 10:20:22 2021	
Mon May  3 10:21:22 2021	1018.8	-0.7	Change	10.2	5.0	70	0.0	F2	S	Mon May  3 10:21:22 2021	
Mon May  3 10:22:22 2021	1018.9	-0.7	Change	10.3	5.1	70	0.0	F2	S	Mon May  3 10:22:22 2021	
Mon May  3 10:23:22 2021	1018.9	-0.7	Change	10.4	5.2	70	0.0	F2	S	Mon May  3 10:23:22 2021	
Mon May  3 10:24:22 2021	1018.8	-0.8	Change	10.3	5.1	70	0.0	F2	S	Mon May  3 10:24:22 2021	
Mon May  3 10:25:22 2021	1018.6	-0.7	Change	10.3	5.1	70	0.0	F2	S	Mon May  3 10:25:22 2021	
Mon May  3 10:26:22 2021	1018.7	-0.8	Change	10.3	4.9	69	0.0	F2	S	Mon May  3 10:26:22 2021	
Mon May  3 10:27:22 2021	1018.8	-0.7	Change	10.5	5.3	70	0.0	F2	S	Mon May  3 10:27:22 2021	
Mon May  3 10:28:22 2021	1018.6	-0.9	Change	10.6	5.4	70	0.0	F2	S	Mon May  3 10:28:22 2021	
Mon May  3 10:29:22 2021	1018.4	-0.8	Change	10.5	5.0	69	0.0	F2	S	Mon May  3 10:29:22 2021	
Mon May  3 10:30:22 2021	1018.5	-0.8	Change	10.5	4.8	68	0.0	F2	SSW	Mon May  3 10:30:22 2021	
Mon May  3 10:31:22 2021	1018.5	-0.9	Change	10.6	4.9	68	0.0	F2	SSW	Mon May  3 10:31:22 2021	
Mon May  3 10:32:22 2021	1018.4	-0.8	Change	10.6	4.7	67	0.0	F2	SSW	Mon May  3 10:32:22 2021	
Mon May  3 10:33:22 2021	1018.6	-0.8	Change	10.6	4.7	67	0.0	F2	S	Mon May  3 10:33:22 2021	
Mon May  3 10:34:22 2021	1018.6	-0.8	Rain	10.6	4.7	67	0.0	F2	SSW	Mon May  3 10:34:22 2021	
Mon May  3 10:35:22 2021	1018.4	-0.8	Rain	10.5	4.4	66	0.0	F2	SSW	Mon May  3 10:35:22 2021	
Mon May  3 10:36:22 2021	1018.4	-0.9	Rain	10.6	4.5	66	0.0	F2	SSW	Mon May  3 10:36:22 2021	
Mon May  3 10:37:22 2021	1018.3	-0.8	rain	10.5	4.2	65	0.0	F2	SSW	Mon May  3 10:37:22 2021	
Mon May  3 10:38:22 2021	1018.3	-0.8	rain	10.5	4.4	66	0.0	F2	SSW	Mon May  3 10:38:22 2021	
Mon May  3 10:39:22 2021	1018.4	-0.9	rain	10.5	4.4	66	0.0	F2	SSW	Mon May  3 10:39:22 2021	
Mon May  3 10:40:22 2021	1018.3	-1.0	rain	10.6	4.5	66	0.0	F2	SSW	Mon May  3 10:40:22 2021	
Mon May  3 10:41:22 2021	1018.2	-0.9	rain	10.6	4.5	66	0.0	F2	SSW	Mon May  3 10:41:22 2021	
Mon May  3 10:42:22 2021	1018.3	-0.8	rain	10.7	4.6	66	0.0	F2	SSW	Mon May  3 10:42:22 2021	
Mon May  3 10:43:22 2021	1018.1	-0.9	rain	10.8	4.7	66	0.0	F2	SSW	Mon May  3 10:43:22 2021	
Mon May  3 10:44:22 2021	1018.2	-0.9	rain	10.7	4.4	65	0.0	F2	S	Mon May  3 10:44:22 2021	
Mon May  3 10:45:22 2021	1018.2	-0.9	rain	10.6	4.3	65	0.0	F2	S	Mon May  3 10:45:22 2021	
Mon May  3 10:46:22 2021	1018.3	-0.9	rain	10.7	4.4	65	0.0	F2	SSW	Mon May  3 10:46:22 2021	
Mon May  3 10:47:22 2021	1018.1	-1.0	rain	10.6	3.8	63	0.0	F2	S	Mon May  3 10:47:22 2021	
Mon May  3 10:48:22 2021	1018.2	-0.9	rain	10.5	3.7	63	0.0	F2	S	Mon May  3 10:48:22 2021	
Mon May  3 10:49:22 2021	1018.0	-0.8	rain	10.5	3.7	63	0.0	F2	SSE	Mon May  3 10:49:22 2021	
Mon May  3 10:50:22 2021	1018.1	-0.9	rain	10.6	3.6	62	0.0	F2	S	Mon May  3 10:50:22 2021	
Mon May  3 10:51:22 2021	1018.2	-1.0	rain	10.6	3.6	62	0.0	F2	SSE	Mon May  3 10:51:22 2021	
Mon May  3 10:52:22 2021	1018.1	-0.9	rain	10.5	3.3	61	0.0	F2	SSE	Mon May  3 10:52:22 2021	
Mon May  3 10:53:22 2021	1017.9	-0.9	rain	10.6	3.6	62	0.0	F2	SSE	Mon May  3 10:53:22 2021	
Mon May  3 10:54:22 2021	1018.0	-1.0	rain	10.6	3.4	61	0.0	F2	SSE	Mon May  3 10:54:22 2021	
Mon May  3 10:55:22 2021	1018.0	-1.0	rain	10.6	3.1	60	0.0	F2	SSE	Mon May  3 10:55:22 2021	
Mon May  3 10:56:22 2021	1017.9	-0.9	rain	10.9	3.2	59	0.0	F2	SSE	Mon May  3 10:56:22 2021	
Mon May  3 10:57:22 2021	1017.8	-1.1	rain	11.0	3.5	60	0.0	F2	SSE	Mon May  3 10:57:22 2021	
Mon May  3 10:58:22 2021	1018.0	-1.1	rain	11.1	3.4	59	0.0	F2	S	Mon May  3 10:58:22 2021	
Mon May  3 10:59:22 2021	1017.8	-1.0	rain	11.1	3.4	59	0.0	F2	S	Mon May  3 10:59:22 2021	
Mon May  3 11:00:22 2021	1017.8	-1.1	rain	11.0	3.3	59	0.0	F2	S	Mon May  3 11:00:22 2021	
Mon May  3 11:01:22 2021	1017.7	-1.0	rain	11.1	3.4	59	0.0	F2	S	Mon May  3 11:01:22 2021	
Mon May  3 11:02:22 2021	1017.8	-1.0	rain	11.0	3.3	59	0.0	F2	S	Mon May  3 11:02:22 2021	
Mon May  3 11:03:22 2021	1017.9	-1.0	rain	11.1	3.4	59	0.0	F2	S	Mon May  3 11:03:22 2021	
Mon May  3 11:04:22 2021	1017.6	-1.0	rain	11.0	3.0	58	0.0	F2	S	Mon May  3 11:04:22 2021	
Mon May  3 11:05:22 2021	1017.9	-1.1	rain	11.1	3.1	58	0.0	F2	S	Mon May  3 11:05:22 2021	
Mon May  3 11:06:22 2021	1017.4	-1.2	rain	11.0	3.0	58	0.0	F2	S	Mon May  3 11:06:22 2021	
Mon May  3 11:07:22 2021	1017.7	-1.0	rain	11.0	3.0	58	0.0	F2	S	Mon May  3 11:07:22 2021	
Mon May  3 11:08:22 2021	1017.5	-1.2	rain	10.9	3.0	58	0.0	F2	S	Mon May  3 11:08:22 2021	
Mon May  3 11:09:22 2021	1017.4	-1.1	rain	11.0	3.0	58	0.0	F2	S	Mon May  3 11:09:22 2021	
Mon May  3 11:10:22 2021	1017.7	-1.1	rain	11.0	3.0	58	0.0	F2	S	Mon May  3 11:10:22 2021	
Mon May  3 11:11:22 2021	1017.4	-1.2	rain	11.1	3.1	58	0.0	F2	S	Mon May  3 11:11:22 2021	
Mon May  3 11:12:22 2021	1017.6	-1.1	rain	11.1	3.1	58	0.0	F2	S	Mon May  3 11:12:22 2021	
Mon May  3 11:13:22 2021	1017.6	-1.1	rain	11.0	3.0	58	0.0	F3	S	Mon May  3 11:13:22 2021	
Mon May  3 11:14:22 2021	1017.5	-1.2	rain	11.0	3.0	58	0.0	F3	S	Mon May  3 11:14:22 2021	
Mon May  3 11:15:22 2021	1017.6	-1.2	rain	10.9	3.0	58	0.0	F3	S	Mon May  3 11:15:22 2021	
Mon May  3 11:16:22 2021	1017.4	-1.1	rain	10.9	3.0	58	0.0	F2	SSW	Mon May  3 11:16:22 2021	
Mon May  3 11:17:22 2021	1017.5	-1.1	rain	11.0	3.0	58	0.0	F2	SSW	Mon May  3 11:17:22 2021	
Mon May  3 11:18:22 2021	1017.6	-1.1	rain	11.0	3.3	59	0.0	F2	SSW	Mon May  3 11:18:22 2021	
Mon May  3 11:19:22 2021	1017.5	-1.1	rain	10.9	3.0	58	0.0	F2	SW	Mon May  3 11:19:22 2021	
Mon May  3 11:20:22 2021	1017.5	-1.0	rain	10.7	3.0	59	0.0	F2	SW	Mon May  3 11:20:22 2021	
Mon May  3 11:21:22 2021	1017.4	-1.1	rain	10.8	3.1	59	0.0	F2	SW	Mon May  3 11:21:22 2021	
Mon May  3 11:22:22 2021	1017.4	-1.1	rain	10.8	3.1	59	0.0	F2	WSW	Mon May  3 11:22:22 2021	
Mon May  3 11:23:22 2021	1017.4	-1.1	rain	10.9	3.2	59	0.0	F2	SW	Mon May  3 11:23:22 2021	
Mon May  3 11:24:22 2021	1017.4	-1.1	rain	10.9	3.2	59	0.0	F2	SW	Mon May  3 11:24:22 2021	
Mon May  3 11:25:22 2021	1017.2	-1.1	rain	10.9	3.2	59	0.0	F2	SW	Mon May  3 11:25:22 2021	
Mon May  3 11:26:22 2021	1017.2	-1.1	rain	11.0	3.3	59	0.0	F2	SW	Mon May  3 11:26:22 2021	
Mon May  3 11:27:22 2021	1017.3	-1.2	rain	11.1	3.4	59	0.0	F2	SW	Mon May  3 11:27:22 2021	
Mon May  3 11:28:22 2021	1017.3	-1.0	rain	11.1	3.4	59	0.0	F2	SW	Mon May  3 11:28:22 2021	
Mon May  3 11:29:22 2021	1017.2	-1.1	rain	11.2	3.2	58	0.0	F2	SSW	Mon May  3 11:29:22 2021	
Mon May  3 11:30:22 2021	1017.5	-1.0	rain	11.1	3.4	59	0.0	F2	S	Mon May  3 11:30:22 2021	
Mon May  3 11:31:22 2021	1017.4	-1.1	rain	11.2	3.5	59	0.0	F2	SSW	Mon May  3 11:31:22 2021	
Mon May  3 11:32:22 2021	1017.4	-1.2	rain	11.1	3.4	59	0.0	F2	S	Mon May  3 11:32:22 2021	
Mon May  3 11:33:22 2021	1017.3	-1.1	rain	11.2	3.5	59	0.0	F2	S	Mon May  3 11:33:22 2021	
Mon May  3 11:34:22 2021	1017.3	-1.1	rain	11.4	3.7	59	0.0	F2	S	Mon May  3 11:34:22 2021	
Mon May  3 11:35:22 2021	1017.4	-1.1	rain	11.7	3.9	59	0.0	F2	S	Mon May  3 11:35:22 2021	
Mon May  3 11:36:22 2021	1017.3	-1.2	rain	11.8	3.8	58	0.0	F2	S	Mon May  3 11:36:22 2021	
Mon May  3 11:37:22 2021	1017.3	-1.1	rain	11.7	3.7	58	0.0	F2	S	Mon May  3 11:37:22 2021	
Mon May  3 11:38:22 2021	1017.5	-1.1	rain	11.7	3.7	58	0.0	F2	S	Mon May  3 11:38:22 2021	
Mon May  3 11:39:22 2021	1017.2	-1.1	rain	11.7	3.7	58	0.0	F2	S	Mon May  3 11:39:22 2021	
Mon May  3 11:40:22 2021	1017.2	-1.2	rain	11.8	3.5	57	0.0	F2	S	Mon May  3 11:40:22 2021	
Mon May  3 11:41:22 2021	1017.0	-1.1	rain	11.6	3.4	57	0.0	F2	S	Mon May  3 11:41:22 2021	
Mon May  3 11:42:22 2021	1017.2	-1.2	rain	11.5	3.5	58	0.0	F2	S	Mon May  3 11:42:22 2021	
Mon May  3 11:43:22 2021	1017.2	-1.2	rain	11.6	3.6	58	0.0	F2	S	Mon May  3 11:43:22 2021	
Mon May  3 11:44:22 2021	1017.0	-1.2	rain	11.6	3.6	58	0.0	F2	S	Mon May  3 11:44:22 2021	
Mon May  3 11:45:22 2021	1016.9	-1.2	rain	11.6	3.6	58	0.0	F2	S	Mon May  3 11:45:22 2021	
Mon May  3 11:46:22 2021	1017.0	-1.1	rain	11.6	3.9	59	0.0	F2	S	Mon May  3 11:46:22 2021	
Mon May  3 11:47:22 2021	1016.9	-1.2	rain	11.8	4.0	59	0.0	F2	S	Mon May  3 11:47:22 2021	
Mon May  3 11:48:22 2021	1017.0	-1.2	rain	12.1	4.1	58	0.0	F2	S	Mon May  3 11:48:22 2021	
Mon May  3 11:49:22 2021	1016.6	-1.2	rain	12.1	3.8	57	0.0	F2	S	Mon May  3 11:49:22 2021	
Mon May  3 11:50:22 2021	1016.9	-1.2	rain	11.7	3.2	56	0.0	F2	S	Mon May  3 11:50:22 2021	
